step,timestamp,candle_index,direction,reason,event
RANGE_to_SWEEP,2025-01-13T18:00:00,15206,,Sweep @ 2660.92000 idx=15206,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-13T21:15:00,15219,,Sweep @ 2656.82000 idx=15219,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-14T07:15:00,15255,,Sweep @ 2673.21000 idx=15255,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-14T16:45:00,15293,,Sweep @ 2660.92000 idx=15293,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-14T23:00:00,15318,,Sweep @ 2676.66000 idx=15318,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-15T03:00:00,15330,,Sweep @ 2671.90000 idx=15330,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-15T04:00:00,15334,,Displacement | body_ratio=0.740 wick=4.57000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-01-15T05:00:00,15338,,Bullish expansion | close=2674.01000 disp_close=2673.27000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-15T06:00:00,15342,,Sweep @ 2676.47000 idx=15342,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-15T11:00:00,15362,,Sweep @ 2685.57000 idx=15362,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-15T15:00:00,15378,,Sweep @ 2682.86000 idx=15378,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-15T15:45:00,15381,,Displacement | body_ratio=0.836 wick=8.17000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-15T18:15:00,15391,,Sweep @ 2681.84000 idx=15391,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-15T23:15:00,15411,,Sweep @ 2697.08000 idx=15411,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-16T08:45:00,15445,,Sweep @ 2692.72000 idx=15445,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-16T09:00:00,15446,,Displacement | body_ratio=0.880 wick=4.41000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-01-16T10:00:00,15450,,Bullish expansion | close=2699.77000 disp_close=2697.86000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-16T12:30:00,15460,,Sweep @ 2707.63000 idx=15460,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-16T17:00:00,15478,,Sweep @ 2719.28000 idx=15478,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-16T23:15:00,15503,,Sweep @ 2712.52000 idx=15503,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-17T01:30:00,15508,,Sweep @ 2712.37000 idx=15508,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-17T03:30:00,15516,,Displacement | body_ratio=0.772 wick=3.16000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-17T04:15:00,15519,,Sweep @ 2716.78000 idx=15519,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-17T05:00:00,15522,,Sweep @ 2717.39000 idx=15522,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-17T10:00:00,15542,,Sweep @ 2709.65000 idx=15542,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-17T16:30:00,15568,,Sweep @ 2702.74000 idx=15568,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-17T17:00:00,15570,,Sweep @ 2714.89000 idx=15570,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-17T20:15:00,15583,,Displacement | body_ratio=0.968 wick=4.32000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-17T21:00:00,15586,,Sweep @ 2704.55000 idx=15586,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-20T03:15:00,15607,,Sweep @ 2689.95000 idx=15607,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-20T06:00:00,15618,,Sweep @ 2704.14000 idx=15618,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-20T15:30:00,15656,,Sweep @ 2701.57000 idx=15656,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-20T16:00:00,15658,,Displacement | body_ratio=0.953 wick=5.75000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-21T01:45:00,15683,,Sweep @ 2711.24000 idx=15683,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-21T06:30:00,15702,,Sweep @ 2727.28000 idx=15702,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-21T10:00:00,15716,,Sweep @ 2729.83000 idx=15716,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-21T11:00:00,15720,,Displacement | body_ratio=0.764 wick=5.68000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-21T13:00:00,15728,,Sweep @ 2717.90000 idx=15728,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-21T15:15:00,15737,,Sweep @ 2730.06000 idx=15737,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-21T17:45:00,15747,,Sweep @ 2740.48000 idx=15747,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-22T07:00:00,15796,,Sweep @ 2752.23000 idx=15796,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-22T08:00:00,15800,,Displacement | body_ratio=0.985 wick=6.09000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-22T11:45:00,15815,,Sweep @ 2761.05000 idx=15815,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-22T14:30:00,15826,,Sweep @ 2751.81000 idx=15826,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-22T22:30:00,15858,,Sweep @ 2754.90000 idx=15858,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-23T04:00:00,15876,,Sweep @ 2752.29000 idx=15876,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-23T06:00:00,15884,,Displacement | body_ratio=0.945 wick=2.53000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-23T08:15:00,15893,,Sweep @ 2755.58000 idx=15893,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-23T11:30:00,15906,,Sweep @ 2740.96000 idx=15906,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-23T15:30:00,15922,,Sweep @ 2735.98000 idx=15922,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-23T20:00:00,15940,,Sweep @ 2758.05000 idx=15940,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-24T10:15:00,15993,,Sweep @ 2770.28000 idx=15993,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-24T13:30:00,16006,,Sweep @ 2780.04000 idx=16006,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-24T16:30:00,16018,,Sweep @ 2773.90000 idx=16018,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-24T17:00:00,16020,,Displacement | body_ratio=0.651 wick=7.42000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-01-24T17:15:00,16021,,Bullish expansion | close=2785.07000 disp_close=2783.39000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-24T18:15:00,16025,,Sweep @ 2773.79000 idx=16025,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-27T08:45:00,16079,,Sweep @ 2751.97000 idx=16079,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-27T09:30:00,16082,,Sweep @ 2747.39000 idx=16082,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-27T10:00:00,16084,,Displacement | body_ratio=0.880 wick=5.66000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-01-27T10:15:00,16085,,Bullish expansion | close=2756.26000 disp_close=2754.39000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-27T12:00:00,16092,,Sweep @ 2765.62000 idx=16092,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-27T14:00:00,16100,,Sweep @ 2771.73000 idx=16100,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-27T15:30:00,16106,,Displacement | body_ratio=0.700 wick=7.20000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-27T16:30:00,16110,,Sweep @ 2745.10000 idx=16110,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-27T17:30:00,16114,,Sweep @ 2739.55000 idx=16114,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-27T23:30:00,16138,,Sweep @ 2743.92000 idx=16138,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-28T05:30:00,16158,,Sweep @ 2738.10000 idx=16158,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-28T10:30:00,16178,,Sweep @ 2734.78000 idx=16178,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-28T18:30:00,16210,,Sweep @ 2758.39000 idx=16210,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-29T03:30:00,16242,,Sweep @ 2766.20000 idx=16242,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-29T10:15:00,16269,,Sweep @ 2761.40000 idx=16269,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-29T12:45:00,16279,,Sweep @ 2757.11000 idx=16279,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-29T17:30:00,16298,,Sweep @ 2748.58000 idx=16298,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-29T21:30:00,16314,,Sweep @ 2744.73000 idx=16314,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-30T06:15:00,16345,,Sweep @ 2763.35000 idx=16345,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-30T12:30:00,16370,,Sweep @ 2779.31000 idx=16370,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-30T16:45:00,16387,,Sweep @ 2789.12000 idx=16387,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-31T02:00:00,16420,,Sweep @ 2799.44000 idx=16420,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-31T06:45:00,16439,,Sweep @ 2794.51000 idx=16439,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-31T09:00:00,16448,,Displacement | body_ratio=0.869 wick=3.83000,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-31T09:30:00,16450,,Sweep @ 2800.98000 idx=16450,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-01-31T10:15:00,16453,,Displacement | body_ratio=0.891 wick=4.69000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-01-31T12:00:00,16460,,Bearish expansion | close=2792.81000 disp_close=2793.76000,STATE_TRANSITION
EXPANSION_to_RETEST,2025-01-31T20:45:00,16495,,Retest | depth_abs=1.07000 ceiling=1.61464,STATE_TRANSITION
RETEST_to_EXECUTION,2025-01-31T21:00:00,16496,,Risk approved → entering execution,STATE_TRANSITION
TRADE_OPENED,2025-01-31T21:00:00,16496,SHORT,,TRADE_OPENED
EXECUTION_to_RESOLUTION,2025-01-31T21:15:00,16497,,Trade closed: STOPPED,STATE_TRANSITION
RANGE_to_SWEEP,2025-01-31T21:45:00,16499,,Sweep @ 2795.46000 idx=16499,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-03T01:00:00,16508,,Sweep @ 2792.88000 idx=16508,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-03T03:00:00,16516,,Sweep @ 2782.64000 idx=16516,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-03T06:00:00,16528,,Displacement | body_ratio=0.943 wick=8.75000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-03T10:30:00,16546,,Sweep @ 2800.47000 idx=16546,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-03T23:15:00,16597,,Sweep @ 2813.48000 idx=16597,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-04T04:15:00,16613,,Sweep @ 2821.89000 idx=16613,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-04T05:30:00,16618,,Displacement | body_ratio=0.810 wick=5.06000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-04T07:00:00,16624,,Sweep @ 2813.51000 idx=16624,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-04T08:00:00,16628,,Sweep @ 2813.15000 idx=16628,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-04T12:00:00,16644,,Sweep @ 2820.53000 idx=16644,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-04T15:30:00,16658,,Sweep @ 2837.11000 idx=16658,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-04T17:30:00,16666,,Displacement | body_ratio=0.669 wick=11.73000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-05T01:30:00,16694,,Sweep @ 2840.88000 idx=16694,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-05T02:30:00,16698,,Displacement | body_ratio=0.762 wick=5.47000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-05T03:45:00,16703,,Sweep @ 2839.80000 idx=16703,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-05T04:00:00,16704,,Displacement | body_ratio=0.805 wick=9.72000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-05T05:15:00,16709,,Sweep @ 2854.14000 idx=16709,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-05T12:30:00,16738,,Sweep @ 2877.04000 idx=16738,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-05T16:45:00,16755,,Sweep @ 2872.67000 idx=16755,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-05T18:00:00,16760,,Displacement | body_ratio=0.873 wick=13.14000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-05T21:00:00,16772,,Sweep @ 2862.86000 idx=16772,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-06T01:45:00,16787,,Sweep @ 2870.86000 idx=16787,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-06T11:00:00,16824,,Sweep @ 2855.91000 idx=16824,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-06T15:00:00,16840,,Sweep @ 2864.55000 idx=16840,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-06T16:45:00,16847,,Displacement | body_ratio=0.818 wick=15.42000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-06T22:15:00,16869,,Sweep @ 2856.76000 idx=16869,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-07T02:30:00,16882,,Sweep @ 2860.59000 idx=16882,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-07T12:00:00,16920,,Sweep @ 2869.22000 idx=16920,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-07T15:15:00,16933,,Sweep @ 2860.32000 idx=16933,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-07T16:15:00,16937,,Displacement | body_ratio=0.806 wick=10.70000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-02-07T16:30:00,16938,,Bullish expansion | close=2877.23000 disp_close=2873.48000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-07T17:45:00,16943,,Sweep @ 2886.80000 idx=16943,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-07T18:00:00,16944,,Displacement | body_ratio=0.857 wick=10.67000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-10T13:00:00,17016,,Sweep @ 2904.98000 idx=17016,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-10T16:00:00,17028,,Sweep @ 2896.40000 idx=17028,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-10T23:30:00,17058,,Sweep @ 2908.22000 idx=17058,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-11T04:30:00,17074,,Sweep @ 2905.98000 idx=17074,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-11T09:45:00,17095,,Sweep @ 2908.62000 idx=17095,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-11T18:00:00,17128,,Sweep @ 2906.75000 idx=17128,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-12T04:00:00,17164,,Sweep @ 2892.73000 idx=17164,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-12T13:45:00,17203,,Sweep @ 2879.38000 idx=17203,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-12T15:45:00,17211,,Displacement | body_ratio=0.896 wick=14.89000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-12T16:30:00,17214,,Sweep @ 2898.10000 idx=17214,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-12T21:00:00,17232,,Sweep @ 2901.75000 idx=17232,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-13T02:45:00,17251,,Sweep @ 2909.10000 idx=17251,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-13T06:30:00,17266,,Sweep @ 2918.90000 idx=17266,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-13T10:30:00,17282,,Sweep @ 2909.39000 idx=17282,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-13T14:30:00,17298,,Sweep @ 2921.41000 idx=17298,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-13T22:45:00,17331,,Sweep @ 2928.97000 idx=17331,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-14T02:00:00,17340,,Displacement | body_ratio=0.859 wick=3.83000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-14T04:00:00,17348,,Sweep @ 2926.81000 idx=17348,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-14T11:30:00,17378,,Sweep @ 2938.76000 idx=17378,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-14T16:15:00,17397,,Sweep @ 2921.57000 idx=17397,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-17T01:15:00,17429,,Sweep @ 2893.57000 idx=17429,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-17T07:45:00,17455,,Sweep @ 2902.57000 idx=17455,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-17T11:15:00,17469,,Sweep @ 2906.44000 idx=17469,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-17T16:45:00,17491,,Sweep @ 2903.90000 idx=17491,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-18T03:00:00,17518,,Sweep @ 2894.83000 idx=17518,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-18T12:45:00,17557,,Sweep @ 2907.19000 idx=17557,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-18T16:00:00,17570,,Sweep @ 2922.50000 idx=17570,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-18T21:00:00,17590,,Sweep @ 2933.75000 idx=17590,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-19T03:00:00,17610,,Sweep @ 2928.29000 idx=17610,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-19T03:30:00,17612,,Displacement | body_ratio=0.900 wick=4.91000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-02-19T03:45:00,17613,,Bullish expansion | close=2938.60000 disp_close=2936.07000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-19T14:00:00,17654,,Sweep @ 2931.34000 idx=17654,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-19T15:00:00,17658,,Displacement | body_ratio=0.755 wick=8.79000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-19T16:15:00,17663,,Sweep @ 2930.26000 idx=17663,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-20T03:15:00,17703,,Sweep @ 2942.39000 idx=17703,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-20T07:30:00,17720,,Sweep @ 2945.39000 idx=17720,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-20T10:15:00,17731,,Sweep @ 2954.87000 idx=17731,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-20T14:00:00,17746,,Sweep @ 2947.03000 idx=17746,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-21T03:30:00,17796,,Sweep @ 2945.83000 idx=17796,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-21T03:45:00,17797,,Displacement | body_ratio=0.746 wick=10.26000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-21T07:00:00,17810,,Sweep @ 2925.39000 idx=17810,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-21T13:30:00,17836,,Sweep @ 2935.92000 idx=17836,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-21T16:45:00,17849,,Sweep @ 2939.02000 idx=17849,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-21T17:00:00,17850,,Displacement | body_ratio=0.734 wick=8.02000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-02-21T17:15:00,17851,,Bearish expansion | close=2925.45000 disp_close=2928.00000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-21T19:15:00,17859,,Sweep @ 2939.76000 idx=17859,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-21T21:45:00,17869,,Displacement | body_ratio=0.898 wick=4.70000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-21T22:15:00,17871,,Sweep @ 2932.46000 idx=17871,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-21T23:00:00,17874,,Sweep @ 2932.02000 idx=17874,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-24T06:30:00,17900,,Sweep @ 2942.99000 idx=17900,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-24T09:45:00,17913,,Sweep @ 2944.94000 idx=17913,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-24T12:45:00,17925,,Sweep @ 2935.02000 idx=17925,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-24T15:00:00,17934,,Displacement | body_ratio=0.883 wick=4.52000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-02-24T15:30:00,17936,,Bullish expansion | close=2951.78000 disp_close=2950.54000,STATE_TRANSITION
EXPANSION_to_RETEST,2025-02-24T16:45:00,17941,,Retest | depth_abs=1.67000 ceiling=1.78800,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-24T20:00:00,17954,,Sweep @ 2945.24000 idx=17954,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-25T01:00:00,17970,,Sweep @ 2953.79000 idx=17970,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-25T10:15:00,18007,,Sweep @ 2931.92000 idx=18007,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-25T10:30:00,18008,,Displacement | body_ratio=0.815 wick=7.12000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-02-25T11:30:00,18012,,Bullish expansion | close=2942.06000 disp_close=2940.82000,STATE_TRANSITION
EXPANSION_to_RETEST,2025-02-25T15:30:00,18028,,Retest | depth_abs=0.81000 ceiling=1.80450,STATE_TRANSITION
RETEST_to_EXECUTION,2025-02-25T15:45:00,18029,,Risk approved → entering execution,STATE_TRANSITION
TRADE_OPENED,2025-02-25T15:45:00,18029,LONG,,TRADE_OPENED
EXECUTION_to_RESOLUTION,2025-02-25T16:00:00,18030,,Trade closed: TP1,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-25T21:45:00,18053,,Sweep @ 2913.82000 idx=18053,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-26T03:45:00,18073,,Sweep @ 2925.45000 idx=18073,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-26T06:15:00,18083,,Sweep @ 2912.64000 idx=18083,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-26T15:30:00,18120,,Sweep @ 2909.45000 idx=18120,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-26T18:00:00,18130,,Sweep @ 2916.70000 idx=18130,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-26T23:45:00,18153,,Sweep @ 2917.78000 idx=18153,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-27T03:00:00,18162,,Sweep @ 2913.68000 idx=18162,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-27T08:30:00,18184,,Sweep @ 2895.25000 idx=18184,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-27T11:00:00,18194,,Sweep @ 2877.18000 idx=18194,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-27T15:30:00,18212,,Sweep @ 2881.19000 idx=18212,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-27T23:00:00,18242,,Sweep @ 2871.31000 idx=18242,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-02-28T02:15:00,18251,,Displacement | body_ratio=0.814 wick=4.35000,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-28T03:00:00,18254,,Sweep @ 2885.13000 idx=18254,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-28T04:00:00,18258,,Sweep @ 2870.47000 idx=18258,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-28T10:00:00,18282,,Sweep @ 2856.88000 idx=18282,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-28T17:45:00,18313,,Sweep @ 2840.36000 idx=18313,STATE_TRANSITION
RANGE_to_SWEEP,2025-02-28T22:00:00,18330,,Sweep @ 2854.10000 idx=18330,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-03T05:30:00,18356,,Sweep @ 2861.65000 idx=18356,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-03T09:15:00,18371,,Sweep @ 2860.71000 idx=18371,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-03-03T10:30:00,18376,,Displacement | body_ratio=0.745 wick=6.54000,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-03T11:30:00,18380,,Sweep @ 2869.86000 idx=18380,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-03T13:15:00,18387,,Sweep @ 2874.68000 idx=18387,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-03T22:30:00,18424,,Sweep @ 2883.31000 idx=18424,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-03-03T22:45:00,18425,,Displacement | body_ratio=0.840 wick=6.43000,STATE_TRANSITION
DISPLACEMENT_to_EXPANSION,2025-03-03T23:15:00,18427,,Bullish expansion | close=2894.73000 disp_close=2890.50000,STATE_TRANSITION
EXPANSION_to_RETEST,2025-03-04T03:00:00,18438,,Retest | depth_abs=0.40000 ceiling=1.35150,STATE_TRANSITION
RETEST_to_EXECUTION,2025-03-04T03:15:00,18439,,Risk approved → entering execution,STATE_TRANSITION
TRADE_OPENED,2025-03-04T03:15:00,18439,LONG,,TRADE_OPENED
EXECUTION_to_RESOLUTION,2025-03-04T03:30:00,18440,,Trade closed: STOPPED,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-04T07:15:00,18455,,Sweep @ 2894.38000 idx=18455,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-04T15:30:00,18488,,Sweep @ 2926.24000 idx=18488,STATE_TRANSITION
SWEEP_to_DISPLACEMENT,2025-03-04T16:45:00,18493,,Displacement | body_ratio=0.932 wick=8.79000,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-04T22:30:00,18516,,Sweep @ 2918.65000 idx=18516,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-05T11:00:00,18562,,Sweep @ 2922.53000 idx=18562,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-05T16:30:00,18584,,Sweep @ 2905.01000 idx=18584,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-06T04:00:00,18626,,Sweep @ 2926.55000 idx=18626,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-06T09:30:00,18648,,Sweep @ 2911.60000 idx=18648,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-06T16:00:00,18674,,Sweep @ 2911.36000 idx=18674,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-06T22:45:00,18701,,Sweep @ 2908.48000 idx=18701,STATE_TRANSITION
RANGE_to_SWEEP,2025-03-07T03:30:00,18716,,Sweep @ 2901.56000 idx=18716,STATE_TRANSITION
