date,total_opps,long,short,win_rate,avg_rr,tp_hits,sl_hits,timeouts,sweep_count,double_sweep,displacement_count,retest_avg_depth,avg_regime,avg_volatility_ratio,avg_trend_bias
2024-05-10,136,68,68,0.325,0.019,41,85,10,12,8,28,0.1815,0.4,1.056,-0.353
2024-05-12,56,28,28,0.196,-0.411,11,45,0,4,8,12,0.4537,0.0,1.015,-0.786
2024-05-13,192,96,96,0.301,-0.076,55,128,9,14,2,42,0.336,0.16,0.997,0.104
2024-05-14,192,96,96,0.295,-0.069,49,117,26,16,16,36,0.3796,0.38,1.042,0.354
2024-05-15,192,96,96,0.356,0.072,68,123,1,26,4,38,0.3979,0.56,1.051,0.896
2024-05-16,192,96,96,0.3,-0.096,57,133,2,24,6,32,0.4669,0.26,1.007,-0.646
2024-05-17,136,68,68,0.31,-0.038,39,87,10,12,0,32,0.3861,0.46,1.018,0.088
2024-05-19,56,28,28,0.304,-0.089,17,39,0,4,0,6,0.8665,0.0,0.973,0.786
2024-05-20,192,96,96,0.298,-0.097,57,134,1,22,10,32,0.4715,0.16,1.021,-0.604
2024-05-21,192,96,96,0.337,0.01,63,124,5,22,0,48,0.3473,0.3,1.023,0.062
2024-05-22,192,96,96,0.379,0.148,72,118,2,28,18,50,0.6056,0.45,1.021,-0.417
2024-05-23,192,96,96,0.304,-0.048,55,126,11,10,0,32,0.459,0.66,1.012,-0.333
2024-05-24,136,68,68,0.291,-0.071,34,83,19,14,4,30,0.1815,0.5,1.028,0.735
2024-05-26,56,28,28,0.375,0.125,21,35,0,6,0,10,0.1877,0.0,0.92,0.214
2024-05-27,192,96,96,0.354,0.084,67,122,3,16,0,40,0.4021,0.24,1.07,0.562
2024-05-28,192,96,96,0.391,0.172,75,117,0,18,0,44,0.4888,0.25,1.003,-0.333
2024-05-29,192,96,96,0.385,0.156,74,118,0,24,0,38,0.3291,0.56,1.028,-0.812
2024-05-30,192,96,96,0.37,0.109,71,121,0,18,8,46,0.3976,0.41,1.051,0.042
2024-05-31,136,68,68,0.323,0.003,40,84,12,12,8,24,0.3694,0.81,1.043,-0.059
2024-06-02,56,28,28,0.268,-0.196,15,41,0,4,0,8,0.9889,0.0,0.888,0.643
2024-06-03,192,96,96,0.359,0.078,69,123,0,24,10,40,0.3808,0.55,0.989,0.375
2024-06-04,192,96,96,0.333,0.046,56,112,24,26,6,38,0.4113,0.44,1.04,0.062
2024-06-05,192,96,96,0.339,0.016,65,127,0,16,2,42,0.3882,0.44,1.049,-0.062
2024-06-06,192,96,96,0.326,0.03,58,120,14,12,8,38,0.0745,0.47,1.01,0.417
2024-06-07,136,68,68,0.382,0.147,52,84,0,16,4,26,0.3391,0.69,1.074,-0.559
2024-06-09,56,28,28,0.429,0.286,24,32,0,6,0,12,0.5099,0.54,0.899,-1.0
2024-06-10,192,96,96,0.275,-0.146,52,137,3,18,14,32,0.3565,0.49,0.961,0.0
2024-06-11,192,96,96,0.339,0.021,64,125,3,32,12,36,0.7007,0.56,1.027,0.0
2024-06-12,192,96,96,0.357,0.075,60,108,24,8,0,38,0.2686,0.92,1.067,0.146
2024-06-13,192,96,96,0.281,-0.104,48,123,21,24,10,34,0.5174,0.67,1.021,-0.75
2024-06-14,136,68,68,0.339,0.059,42,82,12,10,0,28,0.5491,1.16,1.064,-0.382
2024-06-16,56,28,28,0.339,0.018,19,37,0,8,0,2,0.2804,0.0,0.88,0.393
2024-06-17,192,96,96,0.385,0.156,74,118,0,24,12,38,0.5051,0.52,1.029,0.604
2024-06-18,192,96,96,0.325,-0.007,50,104,38,34,16,40,0.2857,0.62,1.019,0.25
2024-06-19,192,96,96,0.212,-0.238,35,130,27,16,0,42,0.3453,0.29,1.041,0.062
2024-06-20,192,96,96,0.306,-0.045,57,129,6,12,0,52,0.5649,0.53,1.022,-0.75
2024-06-21,136,68,68,0.268,-0.104,30,82,24,8,0,34,0.2879,0.97,1.05,-0.118
2024-06-23,56,28,28,0.321,-0.036,18,38,0,4,0,14,0.0957,0.0,1.007,-0.643
2024-06-24,192,96,96,0.306,-0.057,57,129,6,20,0,56,0.4724,0.39,1.004,0.833
2024-06-25,192,96,96,0.382,0.172,71,115,6,26,10,44,0.5881,0.39,1.027,-0.208
2024-06-26,192,96,96,0.298,-0.089,53,125,14,22,8,38,0.4057,0.57,1.021,-0.667
2024-06-27,192,96,96,0.277,-0.143,52,136,4,20,12,40,0.1866,0.52,1.055,0.104
2024-06-28,136,68,68,0.279,-0.162,38,98,0,20,12,26,0.4119,0.91,1.019,0.529
2024-06-30,56,28,28,0.411,0.232,23,33,0,2,0,12,0.3326,1.0,0.884,1.0
2024-07-01,192,96,96,0.312,-0.055,59,130,3,22,0,42,0.5308,0.77,0.98,-0.125
2024-07-02,192,96,96,0.363,0.097,69,121,2,12,6,44,0.7804,0.54,1.024,0.146
2024-07-03,192,96,96,0.376,0.13,70,116,6,10,14,36,0.1946,0.58,1.032,0.417
2024-07-04,192,96,96,0.323,0.006,60,126,6,20,12,42,0.3651,0.06,1.061,0.75
2024-07-05,136,68,68,0.279,-0.162,38,98,0,28,18,22,0.4464,0.59,1.029,0.676
2024-07-07,56,28,28,0.268,-0.196,15,41,0,10,0,12,0.5931,0.61,0.916,-0.429
2024-07-08,192,96,96,0.414,0.243,79,112,1,16,4,50,0.5585,0.38,0.99,-0.083
2024-07-09,192,96,96,0.266,-0.104,45,124,23,26,8,28,0.3624,0.19,1.009,-0.229
2024-07-10,192,96,96,0.265,-0.18,50,139,3,26,8,32,0.3896,0.1,1.008,0.833
2024-07-11,192,96,96,0.324,-0.01,55,115,22,24,8,42,0.4493,0.45,1.052,0.375
2024-07-12,136,68,68,0.279,-0.162,38,98,0,24,18,22,0.4332,0.4,1.026,0.882
2024-07-14,56,28,28,0.4,0.21,22,33,1,6,0,4,0.218,0.43,0.882,-0.714
2024-07-15,192,96,96,0.278,-0.112,50,130,12,18,0,32,0.6264,0.48,1.008,-0.083
2024-07-16,192,96,96,0.323,-0.031,62,130,0,32,22,42,0.3873,0.38,1.045,0.312
2024-07-17,192,96,96,0.271,-0.139,49,132,11,24,8,36,0.4189,0.47,1.015,0.562
2024-07-18,192,96,96,0.281,-0.156,54,138,0,16,12,36,0.3272,0.24,1.025,-1.0
2024-07-19,136,68,68,0.309,-0.074,42,94,0,32,24,28,0.4087,0.44,1.037,-0.441
2024-07-21,56,28,28,0.446,0.339,25,31,0,2,0,10,0.4928,0.0,0.963,0.643
2024-07-22,192,96,96,0.298,-0.084,56,132,4,30,4,32,0.3006,0.31,1.007,0.167
2024-07-23,192,96,96,0.321,-0.01,59,125,8,22,8,30,0.3705,0.4,1.004,-0.896
2024-07-24,192,96,96,0.332,0.0,62,125,5,20,12,36,0.576,0.39,1.049,-0.292
2024-07-25,192,96,96,0.333,0.0,64,128,0,18,0,58,0.6513,0.56,1.024,0.375
2024-07-26,136,68,68,0.242,-0.235,32,100,4,28,16,14,0.5643,0.5,0.997,0.235
2024-07-28,56,28,28,0.357,0.071,20,36,0,8,0,16,0.6246,0.0,1.027,-0.071
2024-07-29,192,96,96,0.317,-0.035,59,127,6,22,8,44,0.4688,0.39,1.007,-0.458
2024-07-30,192,96,96,0.37,0.109,71,121,0,28,10,48,0.455,0.39,1.056,0.354
2024-07-31,192,96,96,0.29,-0.121,54,132,6,26,16,48,0.3691,0.85,1.042,0.438
2024-08-01,192,96,96,0.331,0.02,58,117,17,22,0,32,0.3498,0.7,1.007,-0.354
2024-08-02,136,68,68,0.35,0.097,42,78,16,10,2,32,0.3487,1.12,1.047,1.0
2024-08-04,56,28,28,0.393,0.179,22,34,0,4,0,12,0.7026,0.89,1.019,0.786
2024-08-05,192,96,96,0.314,-0.031,55,120,17,8,0,40,0.4936,1.35,1.001,0.042
2024-08-06,192,96,96,0.326,-0.009,60,124,8,16,0,26,0.4134,0.91,1.018,-0.229
2024-08-07,192,96,96,0.281,-0.156,54,138,0,26,4,26,0.2697,0.5,1.0,0.312
2024-08-08,192,96,96,0.287,-0.079,52,129,11,18,8,32,0.3958,0.65,1.003,0.188
2024-08-09,136,68,68,0.316,-0.051,43,93,0,14,2,20,0.4547,0.41,0.987,-0.088
2024-08-11,56,28,28,0.357,0.071,20,36,0,2,0,14,0.1867,0.0,0.998,-0.357
2024-08-12,192,96,96,0.28,-0.123,52,134,6,24,18,42,0.537,0.35,1.001,0.812
2024-08-13,192,96,96,0.328,-0.016,63,129,0,14,8,38,0.6453,0.6,1.029,0.5
2024-08-14,192,96,96,0.275,-0.103,50,132,10,16,10,42,0.2476,0.57,1.045,-0.125
2024-08-15,192,96,96,0.278,-0.128,49,127,16,36,16,42,0.501,0.41,1.02,-0.312
2024-08-16,136,68,68,0.36,0.081,49,87,0,14,0,28,0.4987,0.32,1.058,1.0
2024-08-18,56,28,28,0.482,0.446,27,29,0,6,0,10,0.3996,0.0,0.92,1.0
2024-08-19,192,96,96,0.31,-0.057,58,129,5,22,4,36,0.573,0.42,1.006,0.521
2024-08-20,192,96,96,0.325,-0.023,62,129,1,40,16,40,0.3712,0.6,1.031,0.417
2024-08-21,192,96,96,0.292,-0.125,56,136,0,26,0,34,0.4724,0.74,1.001,0.104
2024-08-22,192,96,96,0.278,-0.135,52,135,5,16,4,54,0.3121,0.71,1.042,-0.438
2024-08-23,136,68,68,0.238,-0.204,29,93,14,12,0,28,0.2634,1.1,1.074,0.235
2024-08-25,56,28,28,0.339,0.018,19,37,0,4,0,10,0.049,0.61,0.948,0.714
2024-08-26,192,96,96,0.299,-0.084,56,131,5,14,2,36,0.4077,0.52,0.998,-0.542
2024-08-27,192,96,96,0.365,0.094,70,122,0,20,0,50,0.4244,0.49,1.056,0.167
2024-08-28,192,96,96,0.417,0.25,80,112,0,6,0,44,0.5539,0.82,0.983,-0.417
2024-08-29,192,96,96,0.293,-0.028,51,123,18,24,8,26,0.3232,0.89,1.054,-0.542
2024-08-30,136,68,68,0.313,0.01,36,79,21,6,0,28,0.6353,1.03,1.051,-0.265
2024-09-01,56,28,28,0.196,-0.411,11,45,0,8,0,12,0.4649,0.0,0.964,-0.214
2024-09-02,192,96,96,0.27,-0.12,47,127,18,24,2,44,0.3458,0.34,1.031,0.396
2024-09-03,192,96,96,0.272,-0.185,52,139,1,20,2,40,0.4995,0.64,1.018,-0.188
2024-09-04,192,96,96,0.277,-0.141,48,125,19,22,2,46,0.5568,0.72,1.022,0.562
2024-09-05,192,96,96,0.358,0.132,64,115,13,18,0,36,0.4565,0.71,1.022,0.667
2024-09-06,136,68,68,0.226,-0.223,24,82,30,22,4,32,0.4521,1.1,1.091,-0.324
2024-09-08,56,28,28,0.393,0.179,22,34,0,10,0,10,0.5138,0.04,0.929,-0.357
2024-09-09,192,96,96,0.359,0.078,69,123,0,22,0,48,0.5284,0.49,0.997,-0.833
2024-09-10,192,96,96,0.293,-0.111,54,130,8,22,2,44,0.3217,0.47,1.083,-0.396
2024-09-11,192,96,96,0.246,-0.251,45,138,9,26,10,40,0.2823,0.7,0.981,-0.229
2024-09-12,192,96,96,0.391,0.172,75,117,0,30,0,36,0.4236,0.71,1.068,0.917
2024-09-13,136,68,68,0.296,-0.114,40,95,1,14,2,28,0.5076,0.65,0.995,0.059
2024-09-15,56,28,28,0.411,0.232,23,33,0,6,4,12,0.2928,0.0,1.032,0.571
2024-09-16,190,95,95,0.299,-0.072,53,124,13,20,12,42,0.2914,0.47,0.988,0.621
2024-09-17,192,96,96,0.311,-0.037,56,124,12,4,0,38,0.5535,0.59,1.019,-0.104
2024-09-18,192,96,96,0.396,0.188,76,116,0,18,6,58,0.4557,1.01,1.135,-0.333
2024-09-19,192,96,96,0.29,-0.07,51,125,16,14,10,32,0.2852,1.05,0.98,0.688
2024-09-20,136,68,68,0.297,-0.044,35,83,18,10,0,36,0.227,0.91,1.036,0.206
2024-09-22,56,28,28,0.286,-0.143,16,40,0,2,0,8,0.0825,0.0,0.914,0.143
2024-09-23,192,96,96,0.377,0.14,72,119,1,24,0,38,0.4582,0.82,1.061,-0.438
2024-09-24,192,96,96,0.391,0.172,75,117,0,14,2,44,0.6498,0.67,1.033,0.979
2024-09-25,192,96,96,0.359,0.083,66,118,8,20,0,34,0.5545,0.74,1.021,-0.292
2024-09-26,192,96,96,0.328,0.011,58,119,15,20,6,26,0.4146,0.89,1.033,0.5
2024-09-27,136,68,68,0.299,-0.082,38,89,9,12,4,24,0.3233,1.43,1.057,-0.206
2024-09-29,56,28,28,0.357,0.071,20,36,0,6,2,8,0.8264,0.14,0.945,0.0
2024-09-30,192,96,96,0.295,-0.094,54,129,9,20,8,48,0.2919,1.08,1.027,-0.146
2024-10-01,192,96,96,0.306,-0.05,55,125,12,18,0,44,0.4066,1.01,1.043,-0.635
2024-10-02,192,96,96,0.364,0.109,68,119,5,14,0,34,0.2777,0.67,1.002,-0.438
2024-10-03,192,96,96,0.346,0.054,62,117,13,22,14,32,0.4522,0.71,1.038,-0.042
2024-10-04,136,68,68,0.273,-0.1,33,88,15,12,2,22,0.3893,0.93,1.016,-0.5
2024-10-06,56,28,28,0.232,-0.304,13,43,0,6,0,6,0.2707,0.32,0.947,0.071
2024-10-07,192,96,96,0.26,-0.219,50,142,0,22,6,38,0.5545,0.46,1.04,0.229
2024-10-08,192,96,96,0.273,-0.167,51,136,5,22,12,30,0.3536,0.5,1.0,-0.062
2024-10-09,192,96,96,0.32,-0.001,57,121,14,24,2,34,0.4343,0.46,1.007,-0.625
2024-10-10,192,96,96,0.258,-0.217,49,141,2,26,14,34,0.4635,0.8,1.027,-0.104
2024-10-11,136,68,68,0.331,-0.007,45,91,0,16,8,30,0.2374,0.65,1.031,0.324
2024-10-13,56,28,28,0.393,0.179,22,34,0,6,0,6,0.5324,0.0,0.977,-1.0
2024-10-14,192,96,96,0.391,0.172,75,117,0,28,14,36,0.4481,0.27,1.025,-0.229
2024-10-15,192,96,96,0.326,-0.024,62,128,2,16,0,34,0.4944,0.45,0.997,-0.292
2024-10-16,192,96,96,0.314,-0.051,60,131,1,14,0,34,0.399,0.41,1.026,-0.479
2024-10-17,192,96,96,0.318,-0.001,55,118,19,26,16,28,0.3309,0.51,1.02,-0.323
2024-10-18,136,68,68,0.303,-0.086,40,92,4,20,2,34,0.4821,0.54,1.036,0.971
2024-10-20,56,28,28,0.339,0.018,19,37,0,10,12,12,0.3388,0.0,0.933,0.714
2024-10-21,192,96,96,0.341,0.032,63,122,7,24,14,38,0.3956,0.18,1.008,-0.708
2024-10-22,192,96,96,0.316,-0.045,59,128,5,20,2,40,0.3958,0.42,1.035,-0.312
2024-10-23,192,96,96,0.351,0.06,67,124,1,18,8,42,0.667,0.36,1.004,0.031
2024-10-24,192,96,96,0.303,-0.089,56,129,7,14,2,38,0.5193,0.56,1.034,0.833
2024-10-25,136,68,68,0.412,0.235,56,80,0,20,18,36,0.4279,0.6,1.03,-0.118
2024-10-27,56,28,28,0.232,-0.304,13,43,0,8,0,10,0.3028,0.07,1.014,-1.0
2024-10-28,192,96,96,0.306,-0.062,56,127,9,20,8,42,0.2843,0.42,1.001,0.125
2024-10-29,192,96,96,0.362,0.094,68,120,4,18,10,38,0.525,0.7,1.008,0.125
2024-10-30,192,96,96,0.376,0.131,71,118,3,20,4,48,0.4638,0.82,1.064,0.25
2024-10-31,192,96,96,0.297,-0.109,57,135,0,26,6,34,0.4247,0.79,1.009,0.333
2024-11-01,128,64,64,0.273,-0.18,35,93,0,12,0,32,0.7229,0.98,1.075,-0.75
2024-11-03,56,28,28,0.393,0.179,22,34,0,2,0,6,0.0,0.89,0.813,0.929
2024-11-04,192,96,96,0.289,-0.072,50,123,19,26,0,36,0.3752,0.74,0.966,-0.062
2024-11-05,192,96,96,0.339,0.016,65,127,0,12,6,54,0.2117,0.77,1.212,0.479
2024-11-06,192,96,96,0.356,0.063,68,123,1,20,2,34,0.7334,1.59,0.906,-0.396
2024-11-07,192,96,96,0.366,0.106,70,121,1,10,0,58,0.1323,1.45,1.049,0.542
2024-11-08,136,68,68,0.307,-0.047,39,88,9,14,2,30,0.5212,1.63,1.005,-0.882
2024-11-10,56,28,28,0.268,-0.196,15,41,0,6,0,14,0.2699,0.57,1.011,-0.143
2024-11-11,192,96,96,0.33,-0.012,62,126,4,20,18,46,0.3909,1.05,1.033,-0.562
2024-11-12,192,96,96,0.326,-0.022,62,128,2,16,0,34,0.2848,1.25,0.978,-0.312
2024-11-13,192,96,96,0.33,0.035,59,120,13,26,14,40,0.5591,1.21,1.038,-0.562
2024-11-14,192,96,96,0.349,0.047,67,125,0,22,8,40,0.4769,1.56,1.014,-0.25
2024-11-15,136,68,68,0.296,-0.11,40,95,1,4,0,28,0.8041,1.54,1.066,0.059
2024-11-17,56,28,28,0.411,0.232,23,33,0,4,0,10,0.4707,1.0,0.883,-0.143
2024-11-18,192,96,96,0.339,0.03,63,123,6,14,8,48,0.4002,1.07,1.013,0.667
2024-11-19,192,96,96,0.34,0.028,65,126,1,12,6,38,0.4218,1.11,1.008,0.188
2024-11-20,192,96,96,0.356,0.098,67,121,4,16,0,38,0.3781,0.95,1.004,-0.229
2024-11-21,192,96,96,0.354,0.111,63,115,14,20,0,40,0.491,1.15,1.054,-0.729
2024-11-22,136,68,68,0.311,-0.039,38,84,14,6,0,30,0.5508,1.5,1.068,-0.588
2024-11-24,56,28,28,0.286,-0.143,16,40,0,0,0,10,0.0,1.71,0.812,1.0
2024-11-25,192,96,96,0.333,0.0,64,128,0,12,0,48,0.2831,1.69,1.064,0.083
2024-11-26,192,96,96,0.299,-0.093,56,131,5,28,12,42,0.5842,1.41,0.986,0.271
2024-11-27,192,96,96,0.366,0.147,67,116,9,18,0,44,0.3942,1.26,1.04,0.396
2024-11-28,192,96,96,0.34,0.029,65,126,1,18,2,36,0.4384,0.94,1.046,0.333
2024-11-29,136,68,68,0.294,-0.118,40,96,0,16,10,40,0.3912,1.51,0.998,0.0
2024-12-01,56,28,28,0.286,-0.143,16,40,0,6,0,12,0.0,1.25,1.133,-0.786
2024-12-02,192,96,96,0.344,0.026,65,124,3,20,8,46,0.3981,1.46,1.017,-0.521
2024-12-03,192,96,96,0.354,0.062,68,124,0,28,2,54,0.2858,1.31,1.051,-0.125
2024-12-04,192,96,96,0.308,-0.015,56,126,10,24,6,40,0.5152,1.3,0.999,-0.062
2024-12-05,192,96,96,0.392,0.191,73,113,6,22,0,42,0.3364,1.08,1.006,0.646
2024-12-06,136,68,68,0.325,0.012,40,83,13,10,4,20,0.5742,1.32,1.056,-0.088
2024-12-08,56,28,28,0.375,0.125,21,35,0,4,0,14,0.0235,0.89,1.01,-0.286
2024-12-09,192,96,96,0.365,0.094,70,122,0,12,0,28,0.4797,1.14,1.0,-0.062
2024-12-10,192,96,96,0.389,0.162,74,116,2,12,6,42,0.4348,0.85,1.027,0.021
2024-12-11,192,96,96,0.333,0.024,60,120,12,20,0,34,0.4771,1.14,1.014,-0.312
2024-12-12,192,96,96,0.346,0.041,66,125,1,14,6,38,0.3762,1.03,1.028,-0.396
2024-12-13,136,68,68,0.294,-0.118,40,96,0,20,12,18,0.5516,1.44,1.029,0.471
2024-12-15,56,28,28,0.286,-0.143,16,40,0,4,0,6,0.2671,0.79,0.88,0.786
2024-12-16,192,96,96,0.38,0.141,73,119,0,24,2,40,0.3983,1.05,1.011,0.25
2024-12-17,192,96,96,0.337,0.018,63,124,5,38,20,34,0.3173,0.69,1.033,-0.104
2024-12-18,192,96,96,0.37,0.132,70,119,3,8,2,44,0.485,1.24,1.046,-0.542
2024-12-19,192,96,96,0.262,-0.164,45,127,20,26,8,36,0.3298,1.27,0.982,-0.292
2024-12-20,136,68,68,0.36,0.107,45,80,11,20,6,32,0.5203,1.71,1.084,0.794
2024-12-22,56,28,28,0.143,-0.571,8,48,0,8,10,4,0.4194,0.61,0.841,1.0
2024-12-23,192,96,96,0.363,0.092,69,121,2,24,2,56,0.4848,0.9,1.02,-0.229
2024-12-24,182,91,91,0.276,-0.164,50,131,1,26,12,40,0.3521,0.74,0.967,-0.055
2024-12-25,80,40,40,0.215,-0.342,17,62,1,8,8,12,0.243,0.12,1.033,-0.05
2024-12-26,192,96,96,0.333,0.0,64,128,0,28,16,32,0.4082,0.27,1.009,0.312
2024-12-27,136,68,68,0.344,0.044,43,82,11,16,8,30,0.3773,0.87,1.056,0.088
2024-12-29,56,28,28,0.214,-0.357,12,44,0,10,0,12,0.2721,0.0,0.849,0.143
2024-12-30,192,96,96,0.302,-0.023,54,125,13,20,2,46,0.2883,0.94,1.061,0.104
2024-12-31,134,67,67,0.288,-0.027,30,74,30,16,8,32,0.6472,1.18,1.047,-0.373
